8825.0,tournefortia,filiflora
8821.0,trachycarpus,fortunei
998.0,tree,broadleaf
299.0,tree,evergreen
999.0,tree,unknown
8827.0,trema,cannabina
8828.0,trema,lamarckianum
8829.0,trema,micranthum
8831.0,trema,orientalis
994.0,triadica,sebifera
8833.0,trichilia,hirta
8834.0,trichilia,pallida
8836.0,trichilia,triacantha
8837.0,trichospermum,ikutai
8838.0,trichospermum,ledermannii
8839.0,trichospermum,richii
8842.0,triphasia,trifolia
8844.0,triplaris,cumingiana
8843.0,triplaris,spp.
8846.0,tristiropsis,obtusangula
8848.0,trophis,racemosa
8849.0,trukia,carolinensis
261.0,tsuga,canadensis
262.0,tsuga,caroliniana
263.0,tsuga,heterophylla
264.0,tsuga,mertensiana
8850.0,turpinia,occidentalis
971.0,ulmus,alata
972.0,ulmus,americana
973.0,ulmus,crassifolia
8862.0,ulmus,davidiana
8851.0,ulmus,parvifolia
8852.0,ulmus,procera
974.0,ulmus,pumila
975.0,ulmus,rubra
976.0,ulmus,serotina
977.0,ulmus,thomasii
981.0,umbellularia,californica
8859.0,ungnadia,speciosa
8853.0,urera,baccifera
8854.0,urera,caracasana
8855.0,urera,chlorocarpa
8856.0,urera,glabra
8857.0,urera,kaalae
8860.0,vaccinium,arboreum
8861.0,vangueria,madagascariensis
8863.0,vavaea,pauciflora
8866.0,veitchia,merrillii
995.0,vernicia,fordii
8869.0,vernicia,montana
8880.0,viburnum,sieboldii
8871.0,vitex,agnus-castus
8872.0,vitex,cofassus
8873.0,vitex,divaricata
7199.0,vitex,negundo
8874.0,vitex,parviflora
8876.0,vitex,trifolia
8881.0,wallenia,lamarckiana
8883.0,washingtonia,filifera
8885.0,washingtonia,robusta
8886.0,weinmannia,affinis
8887.0,weinmannia,pinnata
8889.0,wikstroemia,bicornuta
8890.0,wikstroemia,furcata
8891.0,wikstroemia,monticola
8892.0,wikstroemia,oahuensis
8895.0,wikstroemia,phillyreifolia
8896.0,wikstroemia,pulcherrima
8897.0,wikstroemia,sandwicensis
8898.0,wikstroemia,skottsbergiana
8899.0,wikstroemia,spp.
8900.0,wikstroemia,villosa
8901.0,ximenia,americana
8903.0,xylocarpus,granatum
8904.0,xylocarpus,moluccensis
8906.0,xylosma,buxifolia
8902.0,xylosma,congestum
8907.0,xylosma,crenata
8908.0,xylosma,hawaiiensis
8909.0,xylosma,nelsonii
8910.0,xylosma,pachyphylla
8911.0,xylosma,samoensis
8912.0,xylosma,schaefferioides
8913.0,xylosma,schwaneckeana
8916.0,yucca,aloifolia
8917.0,yucca,faxoniana
8918.0,yucca,gloriosa
8919.0,yucca,guatemalensis
8923.0,zanthoxylum,bifoliolatum
8924.0,zanthoxylum,caribaeum
8925.0,zanthoxylum,dipetalum
8928.0,zanthoxylum,flavum
8929.0,zanthoxylum,hawaiiense
8930.0,zanthoxylum,kauaense
8931.0,zanthoxylum,martinicense
8932.0,zanthoxylum,monophyllum
8933.0,zanthoxylum,oahuense
8934.0,zanthoxylum,punctatum
8935.0,zanthoxylum,spinifex
8937.0,zanthoxylum,thomasianum
8938.0,zapoteca,portoricensis
7243.0,zelkova,serrata
8939.0,ziziphus,mauritiana
8940.0,ziziphus,reticulata
8941.0,ziziphus,rignonii
8943.0,ziziphus,taylorii
